sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
13660;SDS011;6903;49.480;11.102;2022-02-01T01:45:45;3.07;;;2.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T01:48:27;1.50;;;1.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T01:51:31;2.93;;;1.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T01:54:15;4.20;;;2.37;;
13660;SDS011;6903;49.480;11.102;2022-02-01T01:56:42;3.73;;;2.47;;
13660;SDS011;6903;49.480;11.102;2022-02-01T01:59:08;3.13;;;2.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:01:35;3.73;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:04:02;4.37;;;2.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:06:28;4.40;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:08:57;3.43;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:11:28;5.03;;;3.27;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:14:03;3.77;;;2.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:16:41;4.87;;;3.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:19:07;5.27;;;3.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:21:34;5.50;;;3.33;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:24:00;4.67;;;3.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:26:25;4.60;;;3.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:28:51;4.43;;;2.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:31:19;4.30;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:33:47;4.43;;;2.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:36:12;5.63;;;3.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:38:44;5.97;;;3.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:41:11;4.30;;;2.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:43:44;5.97;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:46:28;6.13;;;3.47;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:48:54;4.13;;;2.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:51:20;5.70;;;3.57;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:53:46;6.17;;;3.63;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:56:11;4.27;;;3.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T02:58:37;5.07;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:01:03;6.10;;;3.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:03:28;5.23;;;3.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:05:54;4.83;;;3.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:08:19;5.17;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:10:44;5.57;;;3.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:13:10;6.07;;;3.57;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:15:51;4.60;;;3.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:18:27;5.77;;;3.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:21:11;4.90;;;3.23;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:23:36;5.67;;;3.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:26:02;5.67;;;3.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:28:27;5.97;;;3.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:30:52;5.63;;;3.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:33:18;6.77;;;3.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:35:43;7.00;;;4.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:38:08;7.33;;;4.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:40:34;8.23;;;4.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:42:59;7.87;;;4.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:45:25;7.70;;;4.37;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:47:50;6.97;;;4.23;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:50:15;7.33;;;4.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:52:41;7.27;;;4.37;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:55:06;9.97;;;5.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:57:32;11.00;;;4.83;;
13660;SDS011;6903;49.480;11.102;2022-02-01T03:59:57;9.10;;;5.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:02:22;9.30;;;4.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:04:48;6.47;;;4.03;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:07:18;8.83;;;4.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:09:47;7.70;;;4.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:12:16;8.17;;;4.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:14:42;8.57;;;5.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:17:09;7.50;;;4.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:19:36;11.73;;;5.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:22:01;10.87;;;5.33;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:24:29;12.60;;;5.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:26:57;10.17;;;5.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:29:22;10.77;;;5.83;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:31:48;12.93;;;6.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:34:13;13.93;;;6.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:36:39;11.07;;;5.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:39:04;10.53;;;5.83;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:41:31;14.43;;;6.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:43:57;13.83;;;6.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:46:23;16.03;;;7.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:48:50;16.77;;;7.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:51:16;17.50;;;7.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:53:43;16.60;;;7.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:56:09;17.30;;;7.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T04:58:34;14.57;;;7.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:01:00;16.63;;;7.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:03:25;17.47;;;7.97;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:05:51;14.00;;;7.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:08:16;17.57;;;8.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:10:42;21.73;;;8.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:13:09;17.83;;;8.03;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:15:38;16.73;;;8.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:18:05;17.67;;;8.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:20:30;15.83;;;8.33;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:23:15;18.70;;;8.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:25:41;17.43;;;8.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:28:08;18.40;;;9.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:30:33;15.13;;;8.23;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:32:58;21.27;;;9.33;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:35:24;14.93;;;7.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:37:49;19.33;;;8.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:40:14;17.80;;;7.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:42:40;18.97;;;8.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:45:13;18.90;;;8.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:47:38;19.27;;;8.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:50:04;18.77;;;8.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:52:31;18.67;;;7.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:54:56;17.30;;;8.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:57:21;19.53;;;7.83;;
13660;SDS011;6903;49.480;11.102;2022-02-01T05:59:49;17.03;;;8.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:02:15;25.60;;;10.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:04:40;16.30;;;7.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:07:05;12.83;;;5.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:09:31;14.67;;;6.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:11:56;13.13;;;6.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:14:21;15.20;;;6.83;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:16:47;11.27;;;6.47;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:19:12;15.00;;;6.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:21:37;11.87;;;6.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:24:04;13.50;;;6.37;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:26:32;13.57;;;6.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:28:57;14.20;;;5.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:31:23;12.60;;;5.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:33:48;13.63;;;5.57;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:36:13;12.43;;;5.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:38:39;9.00;;;4.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:41:04;11.60;;;5.37;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:43:29;14.80;;;5.57;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:45:55;13.37;;;4.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:48:20;10.80;;;4.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:50:46;13.40;;;5.03;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:53:12;13.83;;;4.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:55:37;11.53;;;4.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T06:58:08;9.37;;;4.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:00:34;9.07;;;3.53;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:03:00;9.37;;;3.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:05:25;16.73;;;3.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:07:51;10.73;;;2.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:10:17;15.07;;;3.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:12:42;9.37;;;2.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:15:08;9.53;;;3.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:17:55;11.57;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:20:20;12.27;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:22:46;14.47;;;2.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:25:14;10.50;;;2.83;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:27:55;8.97;;;2.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:30:21;11.07;;;2.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:32:52;10.17;;;3.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:35:19;11.23;;;2.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:37:46;10.27;;;3.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:40:12;9.80;;;2.57;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:42:38;13.73;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:45:04;7.93;;;2.47;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:47:30;13.60;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:49:56;7.63;;;2.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:52:22;11.50;;;2.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:54:47;7.73;;;2.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:57:13;7.87;;;2.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T07:59:38;11.43;;;2.53;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:02:04;17.73;;;4.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:04:30;13.20;;;3.53;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:07:00;12.80;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:09:26;9.60;;;2.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:12:02;16.13;;;3.37;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:14:36;10.97;;;2.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:17:20;10.90;;;2.47;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:20:06;8.67;;;2.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:22:35;12.33;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:25:23;7.83;;;2.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:27:49;6.43;;;2.27;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:30:17;8.50;;;2.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:32:43;8.33;;;2.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:35:08;8.83;;;2.53;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:37:34;13.03;;;2.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:40:00;10.43;;;3.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:42:25;9.33;;;3.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:44:51;7.90;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:47:17;8.17;;;3.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:49:43;17.60;;;4.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:52:09;8.07;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:54:46;11.00;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:57:16;16.37;;;3.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T08:59:46;11.50;;;3.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:02:15;11.57;;;3.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:04:41;16.03;;;3.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:07:07;8.90;;;3.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:09:33;9.03;;;3.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:11:59;11.07;;;3.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:14:24;12.37;;;3.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:16:50;13.07;;;3.53;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:19:16;11.50;;;3.63;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:21:43;13.97;;;3.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:24:09;13.30;;;4.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:26:35;10.20;;;3.33;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:29:00;9.73;;;3.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:31:26;10.60;;;3.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:33:51;10.30;;;3.23;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:36:17;11.27;;;3.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:38:43;11.20;;;3.33;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:41:09;8.93;;;3.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:43:34;13.70;;;3.63;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:46:00;9.03;;;2.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:48:26;9.10;;;2.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:50:53;9.53;;;3.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:53:19;10.50;;;2.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:55:46;12.27;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T09:58:12;8.30;;;2.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:00:42;9.33;;;2.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:03:19;9.77;;;2.97;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:06:03;7.70;;;3.03;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:08:30;9.27;;;3.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:10:56;11.73;;;2.63;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:13:21;7.60;;;2.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:15:57;3.57;;;1.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:18:46;7.90;;;1.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:21:13;7.20;;;2.27;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:23:40;5.27;;;1.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:26:17;11.53;;;2.67;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:28:46;8.93;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:31:28;7.47;;;2.03;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:34:23;8.90;;;1.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:36:57;9.60;;;1.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:39:28;8.90;;;1.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:41:59;6.80;;;1.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:44:39;7.37;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:47:07;7.63;;;2.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:49:34;6.73;;;1.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:54:38;5.23;;;1.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:57:06;4.70;;;1.63;;
13660;SDS011;6903;49.480;11.102;2022-02-01T10:59:36;5.17;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:02:02;6.97;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:04:29;6.87;;;2.47;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:06:57;7.17;;;1.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:09:24;6.33;;;1.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:12:03;13.40;;;2.53;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:14:35;5.73;;;1.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:17:10;10.13;;;1.97;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:22:30;7.03;;;1.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:25:11;10.47;;;1.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:27:57;5.23;;;2.13;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:30:40;2.27;;;1.57;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:33:08;5.93;;;2.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:35:36;8.20;;;1.87;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:38:04;5.93;;;2.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:40:37;3.90;;;1.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:43:10;4.13;;;1.07;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:45:37;3.90;;;1.27;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:48:15;7.33;;;2.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:50:44;4.60;;;1.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:53:17;8.10;;;1.93;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:55:48;6.00;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T11:58:25;5.47;;;2.60;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:00:54;7.20;;;2.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:03:25;6.83;;;2.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:05:51;4.90;;;1.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:08:28;6.07;;;1.97;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:10:59;5.03;;;1.97;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:13:27;5.97;;;1.80;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:15:54;6.47;;;1.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:18:33;7.40;;;2.27;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:23:58;4.13;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:26:34;4.17;;;1.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:29:05;6.73;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:31:34;3.83;;;1.90;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:34:03;5.03;;;1.70;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:36:31;5.60;;;2.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:39:03;7.03;;;2.30;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:41:29;6.57;;;2.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:44:05;10.13;;;2.50;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:49:11;5.27;;;2.40;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:51:37;4.47;;;2.17;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:54:07;6.27;;;2.10;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:56:44;4.93;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T12:59:09;4.47;;;1.77;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:01:35;4.97;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:04:03;3.40;;;2.00;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:06:29;4.27;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:08:59;10.83;;;2.20;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:11:44;7.43;;;2.43;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:14:29;5.80;;;2.73;;
13660;SDS011;6903;49.480;11.102;2022-02-01T13:17:08;5.53;;;2.40;;
