sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
10461;SDS011;5278;42.656;23.374;2021-04-09T03:18:55;9.40;;;4.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:21:22;7.17;;;3.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:23:48;6.87;;;4.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:26:14;7.30;;;4.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:28:42;7.00;;;4.23;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:31:08;5.03;;;3.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:33:35;6.47;;;4.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:36:01;5.17;;;4.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:38:27;7.70;;;4.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:40:54;9.10;;;4.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:43:20;7.27;;;3.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:45:48;5.57;;;3.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:48:14;3.97;;;3.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:50:40;8.73;;;4.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:53:07;5.73;;;4.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:55:33;9.83;;;4.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T03:58:00;10.37;;;4.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:00:27;5.93;;;4.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:02:54;8.23;;;5.07;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:05:21;7.67;;;5.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:07:47;10.93;;;5.23;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:10:14;11.10;;;5.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:12:41;7.17;;;5.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:15:07;6.37;;;5.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:17:34;14.07;;;6.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:20:02;11.47;;;5.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:22:29;9.73;;;5.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:24:56;9.30;;;6.00;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:27:22;10.10;;;5.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:29:49;9.80;;;6.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:32:15;11.20;;;7.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:34:42;10.53;;;6.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:37:09;12.40;;;6.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:39:35;10.63;;;6.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:42:02;10.73;;;6.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:44:29;10.73;;;7.37;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:46:55;11.37;;;7.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:49:22;7.67;;;6.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:51:49;9.40;;;6.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:54:16;9.90;;;7.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:56:42;9.63;;;6.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T04:59:09;20.97;;;8.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:01:35;11.97;;;7.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:04:01;14.87;;;6.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:06:28;13.83;;;6.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:08:54;10.43;;;6.93;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:11:22;13.93;;;7.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:13:48;13.70;;;7.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:16:15;20.83;;;7.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:18:41;11.80;;;6.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:21:08;13.87;;;6.53;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:23:34;8.77;;;6.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:26:01;11.63;;;5.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:28:28;9.20;;;5.93;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:30:55;8.83;;;6.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:33:22;9.40;;;5.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:35:48;9.50;;;6.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:38:15;13.00;;;6.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:40:41;9.67;;;5.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:43:08;9.47;;;5.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:45:35;8.33;;;6.07;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:48:02;8.03;;;6.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:50:30;11.23;;;6.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:52:57;10.57;;;6.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:55:24;12.17;;;6.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T05:57:51;8.00;;;6.33;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:00:18;9.17;;;6.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:02:46;8.97;;;5.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:05:13;9.57;;;4.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:07:40;7.73;;;5.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:10:07;7.57;;;4.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:12:36;7.30;;;4.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:15:05;6.93;;;5.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:17:32;6.93;;;4.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:20:00;5.60;;;5.00;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:22:27;9.97;;;5.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:24:53;6.37;;;4.53;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:27:19;9.03;;;4.93;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:29:46;6.60;;;4.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:32:12;6.23;;;4.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:34:39;5.43;;;4.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:37:06;8.47;;;4.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:39:32;7.40;;;4.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:41:59;7.20;;;4.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:44:26;11.37;;;5.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:46:53;6.70;;;4.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:49:19;7.10;;;4.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:51:46;6.20;;;4.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:54:15;7.13;;;3.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:56:43;7.13;;;3.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T06:59:11;7.07;;;4.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:01:41;6.23;;;3.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:04:10;5.40;;;3.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:06:37;6.63;;;4.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:09:04;5.70;;;4.17;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:11:35;4.90;;;4.00;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:14:02;6.63;;;4.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:16:29;8.50;;;4.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:18:56;4.73;;;4.07;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:21:25;4.50;;;3.63;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:26:46;3.57;;;3.23;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:32:00;7.60;;;3.43;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:34:55;8.97;;;3.43;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:37:24;5.90;;;3.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:39:53;13.53;;;5.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:42:27;6.40;;;3.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:44:56;5.70;;;3.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:47:23;6.30;;;3.53;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:50:02;8.97;;;2.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:52:38;8.13;;;3.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:55:16;6.03;;;3.70;;
10461;SDS011;5278;42.656;23.374;2021-04-09T07:57:46;6.17;;;3.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:00:16;6.17;;;3.77;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:02:45;4.43;;;3.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:05:13;5.70;;;3.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:07:40;12.53;;;4.00;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:10:07;6.27;;;3.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:12:36;3.93;;;3.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:15:14;5.50;;;3.07;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:17:43;4.83;;;3.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:20:20;3.80;;;2.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:22:48;10.07;;;4.23;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:25:15;4.77;;;3.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:27:41;7.60;;;3.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:30:10;4.20;;;3.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:32:38;4.53;;;3.17;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:35:05;4.77;;;3.33;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:37:33;3.33;;;3.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:40:02;4.10;;;2.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:42:31;3.30;;;2.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:44:59;5.13;;;2.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:47:27;2.93;;;2.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:49:55;3.43;;;3.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:52:22;3.07;;;2.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:54:51;4.77;;;3.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T08:57:28;3.93;;;2.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:00:03;3.43;;;2.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:02:40;3.53;;;2.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:05:10;3.67;;;2.63;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:07:54;2.90;;;2.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:13:25;4.17;;;2.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:16:14;3.43;;;3.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:18:48;3.00;;;2.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:21:31;3.67;;;2.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:24:00;4.70;;;3.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:26:34;4.17;;;2.93;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:29:09;4.80;;;3.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:31:53;5.30;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:37:16;4.37;;;3.07;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:39:45;4.80;;;3.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:45:08;4.73;;;3.70;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:47:37;3.93;;;3.23;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:50:13;3.20;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:52:55;3.70;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:55:25;2.90;;;2.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T09:57:53;2.93;;;2.70;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:03:12;4.00;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:05:41;3.30;;;2.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:08:10;3.70;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:10:37;4.70;;;3.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:13:19;3.80;;;3.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:15:47;4.10;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:18:15;3.10;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:20:42;4.43;;;3.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:23:13;5.37;;;2.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:25:40;3.57;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:28:10;4.47;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:30:38;3.13;;;2.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:33:05;4.40;;;2.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:35:32;3.90;;;3.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:38:06;5.03;;;2.63;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:40:53;3.30;;;3.00;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:43:30;2.73;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:46:04;3.77;;;2.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:48:35;3.17;;;2.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:51:01;3.70;;;2.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:53:28;3.57;;;2.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:56:00;7.30;;;2.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T10:58:28;2.67;;;2.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:00:55;4.83;;;2.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:03:22;3.70;;;2.83;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:05:49;4.33;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:08:28;2.83;;;2.37;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:11:00;4.13;;;2.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:13:32;3.93;;;2.70;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:15:59;6.73;;;2.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:24:10;2.70;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:26:38;4.70;;;2.63;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:29:05;3.10;;;2.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:31:32;4.00;;;3.17;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:34:06;3.93;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:36:38;3.33;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:39:11;3.00;;;2.37;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:41:40;3.00;;;2.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:44:27;4.27;;;3.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:47:15;3.43;;;3.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:50:12;4.00;;;3.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:52:53;5.93;;;4.03;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:55:21;3.80;;;3.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T11:57:50;3.33;;;2.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:00:18;2.97;;;2.60;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:02:49;7.50;;;2.87;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:05:18;3.87;;;3.53;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:07:46;2.93;;;2.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:10:13;3.90;;;2.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:12:40;3.50;;;2.40;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:15:08;3.83;;;2.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:17:36;2.77;;;2.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:20:05;2.47;;;2.00;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:22:33;4.87;;;2.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:25:00;6.00;;;3.13;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:27:27;4.07;;;3.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:29:54;6.37;;;3.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:32:21;4.67;;;2.73;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:34:48;5.23;;;3.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:37:14;4.07;;;3.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:39:40;3.10;;;2.80;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:42:07;4.43;;;2.33;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:44:35;2.30;;;2.10;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:47:01;2.50;;;2.30;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:49:29;6.03;;;2.97;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:51:56;2.47;;;2.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:54:22;2.70;;;2.50;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:56:49;2.97;;;2.23;;
10461;SDS011;5278;42.656;23.374;2021-04-09T12:59:16;3.03;;;2.17;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:01:43;5.13;;;2.27;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:04:09;4.43;;;2.90;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:06:37;4.57;;;2.20;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:09:03;2.83;;;2.57;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:11:30;3.93;;;2.63;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:13:57;5.33;;;2.70;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:16:23;2.87;;;2.67;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:18:50;5.90;;;2.47;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:21:17;3.70;;;2.33;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:23:45;2.70;;;2.07;;
10461;SDS011;5278;42.656;23.374;2021-04-09T13:26:11;2.47;;;2.20;;
