sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3705;DHT22;1868;48.918;9.438;2022-02-02T03:12:49;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:15:33;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:18:18;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:21:03;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:23:48;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:26:32;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:29:19;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:32:03;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:34:53;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:37:40;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:40:25;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:43:10;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:45:56;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:48:41;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:51:25;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:54:03;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:56:48;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T03:59:43;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:02:26;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:05:10;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:07:57;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:10:41;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:13:09;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:15:37;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:18:32;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:21:19;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:24:18;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:27:03;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:29:48;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:32:32;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:35:19;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:38:03;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:41:14;7.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:43:59;7.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:46:58;7.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:49:43;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:52:29;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:55:10;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T04:57:49;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:00:36;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:03:20;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:06:05;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:08:41;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:11:15;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:13:59;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:16:52;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:19:33;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:22:32;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:25:18;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:28:03;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:30:50;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:33:35;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:36:20;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:39:05;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:41:47;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:44:45;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:47:33;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:50:19;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:53:16;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:55:44;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T05:58:13;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:00:41;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:03:10;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:05:40;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:08:09;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:10:38;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:13:06;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:15:35;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:18:04;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:20:32;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:23:01;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:25:34;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:28:05;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:30:35;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:33:05;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:35:34;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:38:03;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:40:31;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:43:00;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:45:27;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:47:55;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:50:23;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:52:59;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:55:42;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T06:58:25;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:01:03;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:03:45;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:06:28;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:09:12;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:11:59;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:14:37;6.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:17:30;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:20:12;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:22:48;6.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:25:47;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:28:45;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:31:29;7.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:34:16;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:36:52;7.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:39:25;7.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:41:55;7.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:44:28;7.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:46:59;7.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:49:35;7.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:52:06;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:54:37;7.50;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T07:57:27;7.50;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T10:33:41;8.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T10:36:26;8.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T10:39:43;8.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T10:42:45;8.80;96.90
3705;DHT22;1868;48.918;9.438;2022-02-02T10:45:33;8.80;96.70
3705;DHT22;1868;48.918;9.438;2022-02-02T10:48:27;8.80;96.10
3705;DHT22;1868;48.918;9.438;2022-02-02T10:51:40;8.80;96.10
3705;DHT22;1868;48.918;9.438;2022-02-02T10:54:42;8.80;95.60
3705;DHT22;1868;48.918;9.438;2022-02-02T10:57:50;8.90;95.20
3705;DHT22;1868;48.918;9.438;2022-02-02T11:04:13;9.00;94.00
3705;DHT22;1868;48.918;9.438;2022-02-02T11:07:17;9.00;93.80
3705;DHT22;1868;48.918;9.438;2022-02-02T11:10:13;9.00;93.70
3705;DHT22;1868;48.918;9.438;2022-02-02T11:13:32;9.00;94.60
3705;DHT22;1868;48.918;9.438;2022-02-02T11:16:19;9.10;94.00
3705;DHT22;1868;48.918;9.438;2022-02-02T11:19:30;9.20;93.60
3705;DHT22;1868;48.918;9.438;2022-02-02T12:01:03;9.90;89.90
3705;DHT22;1868;48.918;9.438;2022-02-02T12:07:16;9.90;89.90
3705;DHT22;1868;48.918;9.438;2022-02-02T12:14:12;9.90;88.60
3705;DHT22;1868;48.918;9.438;2022-02-02T12:20:56;10.00;88.40
3705;DHT22;1868;48.918;9.438;2022-02-02T12:23:38;10.50;87.70
3705;DHT22;1868;48.918;9.438;2022-02-02T12:26:34;10.60;87.30
3705;DHT22;1868;48.918;9.438;2022-02-02T12:29:31;10.70;84.70
3705;DHT22;1868;48.918;9.438;2022-02-02T12:32:30;11.00;83.40
3705;DHT22;1868;48.918;9.438;2022-02-02T13:01:23;13.90;70.00
3705;DHT22;1868;48.918;9.438;2022-02-02T13:04:50;14.60;67.00
3705;DHT22;1868;48.918;9.438;2022-02-02T13:08:50;15.10;63.50
3705;DHT22;1868;48.918;9.438;2022-02-02T13:11:39;15.40;61.20
3705;DHT22;1868;48.918;9.438;2022-02-02T13:14:32;15.30;61.40
3705;DHT22;1868;48.918;9.438;2022-02-02T13:51:13;14.90;58.90
3705;DHT22;1868;48.918;9.438;2022-02-02T16:08:14;9.10;97.30
3705;DHT22;1868;48.918;9.438;2022-02-02T16:15:18;8.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T16:18:49;8.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T16:22:23;8.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T16:37:46;8.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T16:44:50;8.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T16:58:24;7.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:01:15;7.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:04:11;7.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:07:00;7.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:09:48;7.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:12:37;7.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:15:31;7.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T17:18:31;7.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T18:42:24;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T18:45:11;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T18:47:56;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T18:53:49;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T18:57:03;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T18:59:51;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T19:02:49;7.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T20:09:47;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T21:20:21;5.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T21:34:27;6.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T21:40:49;6.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T21:48:17;6.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T21:51:22;6.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:01:49;6.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:04:42;6.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:07:42;6.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:10:42;6.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:38:47;6.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:41:26;6.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:45:02;6.50;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:48:31;6.50;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:51:26;6.50;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:54:33;6.50;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T22:57:18;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:03:49;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:06:33;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:09:31;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:12:21;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:15:16;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:22:27;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:25:56;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:29:31;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:33:05;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:36:07;6.60;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:40:00;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:43:13;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:46:26;6.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-02T23:49:43;6.70;97.40
