sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3705;DHT22;1868;48.918;9.438;2022-02-01T01:55:43;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T01:58:11;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:00:41;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:03:24;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:05:53;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:08:21;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:10:48;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:13:23;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:16:08;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:18:36;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:21:05;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:23:33;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:26:01;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:28:33;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:31:00;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:33:28;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:35:59;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:38:33;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:41:07;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:44:06;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:46:52;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:49:21;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:51:50;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:54:20;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:56:49;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T02:59:18;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:01:47;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:04:14;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:06:42;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:09:10;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:11:39;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:14:08;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:16:47;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:19:23;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:22:08;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:24:35;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:27:04;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:29:32;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:31:59;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:34:27;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:36:54;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:39:21;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:41:50;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:44:19;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:46:47;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:49:28;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:51:56;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:54:28;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:56:56;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T03:59:26;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:01:55;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:04:23;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:06:51;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:09:18;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:11:47;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:14:14;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:16:47;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:19:15;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:21:42;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:24:19;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:26:46;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:29:13;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:31:40;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:34:09;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:36:37;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:39:05;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:41:33;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:44:00;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:46:29;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:48:56;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:51:28;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:53:55;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:56:23;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T04:58:51;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:01:19;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:03:55;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:06:22;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:08:52;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:11:20;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:13:47;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:16:29;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:19:10;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:21:42;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:24:12;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:26:39;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:29:08;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:31:36;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:34:03;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:36:30;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:38:58;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:41:26;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:43:54;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:46:21;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:48:49;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:51:16;3.90;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:53:43;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:56:10;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T05:58:40;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:01:07;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:03:34;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:06:02;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:08:29;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:10:57;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:13:24;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:15:53;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:18:20;3.70;97.20
3705;DHT22;1868;48.918;9.438;2022-02-01T06:20:47;3.70;97.10
3705;DHT22;1868;48.918;9.438;2022-02-01T06:23:16;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:25:44;3.80;96.50
3705;DHT22;1868;48.918;9.438;2022-02-01T06:28:17;3.80;96.50
3705;DHT22;1868;48.918;9.438;2022-02-01T06:30:45;3.80;96.60
3705;DHT22;1868;48.918;9.438;2022-02-01T06:33:15;3.80;96.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:35:44;3.80;95.80
3705;DHT22;1868;48.918;9.438;2022-02-01T06:38:12;3.80;96.10
3705;DHT22;1868;48.918;9.438;2022-02-01T06:40:41;3.80;96.00
3705;DHT22;1868;48.918;9.438;2022-02-01T06:43:11;3.80;96.20
3705;DHT22;1868;48.918;9.438;2022-02-01T06:45:38;3.80;96.40
3705;DHT22;1868;48.918;9.438;2022-02-01T06:48:06;3.80;97.00
3705;DHT22;1868;48.918;9.438;2022-02-01T06:50:34;3.80;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T06:53:02;3.80;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T06:55:31;3.80;97.10
3705;DHT22;1868;48.918;9.438;2022-02-01T06:58:02;3.80;96.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:00:30;3.70;96.60
3705;DHT22;1868;48.918;9.438;2022-02-01T07:02:58;3.70;97.00
3705;DHT22;1868;48.918;9.438;2022-02-01T07:05:25;3.70;97.10
3705;DHT22;1868;48.918;9.438;2022-02-01T07:07:53;3.70;97.10
3705;DHT22;1868;48.918;9.438;2022-02-01T07:10:22;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:12:49;3.70;97.30
3705;DHT22;1868;48.918;9.438;2022-02-01T07:15:16;3.70;97.30
3705;DHT22;1868;48.918;9.438;2022-02-01T07:17:46;3.70;97.30
3705;DHT22;1868;48.918;9.438;2022-02-01T07:20:14;3.70;97.30
3705;DHT22;1868;48.918;9.438;2022-02-01T07:22:42;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:25:14;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:27:49;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:30:19;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:32:51;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:35:19;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:37:48;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:40:18;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:42:46;3.70;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:45:15;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:47:43;3.80;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T07:50:11;3.80;96.70
3705;DHT22;1868;48.918;9.438;2022-02-01T07:52:39;3.80;96.80
3705;DHT22;1868;48.918;9.438;2022-02-01T07:55:07;3.80;96.70
3705;DHT22;1868;48.918;9.438;2022-02-01T07:57:37;3.90;97.00
3705;DHT22;1868;48.918;9.438;2022-02-01T08:00:06;3.90;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T08:02:35;3.90;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T08:05:04;3.90;97.10
3705;DHT22;1868;48.918;9.438;2022-02-01T08:07:32;3.90;97.00
3705;DHT22;1868;48.918;9.438;2022-02-01T08:09:59;4.00;96.70
3705;DHT22;1868;48.918;9.438;2022-02-01T08:12:29;3.90;96.50
3705;DHT22;1868;48.918;9.438;2022-02-01T08:15:25;3.90;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T08:18:22;4.00;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T08:20:59;4.00;96.70
3705;DHT22;1868;48.918;9.438;2022-02-01T08:23:29;4.10;96.50
3705;DHT22;1868;48.918;9.438;2022-02-01T08:25:58;4.10;96.00
3705;DHT22;1868;48.918;9.438;2022-02-01T08:28:25;4.10;95.70
3705;DHT22;1868;48.918;9.438;2022-02-01T08:30:54;4.10;95.60
3705;DHT22;1868;48.918;9.438;2022-02-01T08:33:22;4.20;95.50
3705;DHT22;1868;48.918;9.438;2022-02-01T08:35:50;4.20;96.10
3705;DHT22;1868;48.918;9.438;2022-02-01T08:38:18;4.30;95.90
3705;DHT22;1868;48.918;9.438;2022-02-01T08:40:46;4.30;95.80
3705;DHT22;1868;48.918;9.438;2022-02-01T08:43:14;4.30;95.80
3705;DHT22;1868;48.918;9.438;2022-02-01T08:45:42;4.40;95.80
3705;DHT22;1868;48.918;9.438;2022-02-01T08:48:11;4.50;96.10
3705;DHT22;1868;48.918;9.438;2022-02-01T08:50:39;4.50;95.40
3705;DHT22;1868;48.918;9.438;2022-02-01T08:53:07;4.50;94.90
3705;DHT22;1868;48.918;9.438;2022-02-01T08:55:41;4.50;94.80
3705;DHT22;1868;48.918;9.438;2022-02-01T08:58:27;4.50;95.40
3705;DHT22;1868;48.918;9.438;2022-02-01T09:00:54;4.50;95.80
3705;DHT22;1868;48.918;9.438;2022-02-01T09:03:24;4.50;95.20
3705;DHT22;1868;48.918;9.438;2022-02-01T09:05:51;4.50;95.10
3705;DHT22;1868;48.918;9.438;2022-02-01T09:08:20;4.50;94.80
3705;DHT22;1868;48.918;9.438;2022-02-01T09:10:48;4.50;94.80
3705;DHT22;1868;48.918;9.438;2022-02-01T09:13:16;4.60;95.10
3705;DHT22;1868;48.918;9.438;2022-02-01T09:15:43;4.50;95.30
3705;DHT22;1868;48.918;9.438;2022-02-01T09:18:11;4.60;95.40
3705;DHT22;1868;48.918;9.438;2022-02-01T09:20:39;4.60;95.60
3705;DHT22;1868;48.918;9.438;2022-02-01T09:23:07;4.60;94.80
3705;DHT22;1868;48.918;9.438;2022-02-01T09:25:34;4.80;95.20
3705;DHT22;1868;48.918;9.438;2022-02-01T09:28:02;4.90;95.30
3705;DHT22;1868;48.918;9.438;2022-02-01T09:30:29;4.90;94.30
3705;DHT22;1868;48.918;9.438;2022-02-01T09:32:58;4.90;94.10
3705;DHT22;1868;48.918;9.438;2022-02-01T09:35:27;4.90;94.60
3705;DHT22;1868;48.918;9.438;2022-02-01T09:37:56;4.90;94.10
3705;DHT22;1868;48.918;9.438;2022-02-01T09:40:23;4.90;93.80
3705;DHT22;1868;48.918;9.438;2022-02-01T09:42:51;4.80;94.10
3705;DHT22;1868;48.918;9.438;2022-02-01T09:45:18;4.90;94.70
3705;DHT22;1868;48.918;9.438;2022-02-01T09:47:45;4.90;94.60
3705;DHT22;1868;48.918;9.438;2022-02-01T09:50:14;4.90;94.10
3705;DHT22;1868;48.918;9.438;2022-02-01T09:52:43;4.90;94.20
3705;DHT22;1868;48.918;9.438;2022-02-01T09:55:12;5.00;94.40
3705;DHT22;1868;48.918;9.438;2022-02-01T09:57:40;5.10;94.20
3705;DHT22;1868;48.918;9.438;2022-02-01T10:00:11;5.20;94.50
3705;DHT22;1868;48.918;9.438;2022-02-01T10:02:43;5.20;93.90
3705;DHT22;1868;48.918;9.438;2022-02-01T10:05:14;5.30;93.80
3705;DHT22;1868;48.918;9.438;2022-02-01T10:07:51;5.30;93.20
3705;DHT22;1868;48.918;9.438;2022-02-01T10:10:22;5.40;93.20
3705;DHT22;1868;48.918;9.438;2022-02-01T10:12:58;5.50;93.10
3705;DHT22;1868;48.918;9.438;2022-02-01T10:15:27;5.60;92.50
3705;DHT22;1868;48.918;9.438;2022-02-01T10:18:00;5.80;92.10
3705;DHT22;1868;48.918;9.438;2022-02-01T10:20:38;5.90;91.30
3705;DHT22;1868;48.918;9.438;2022-02-01T10:23:18;6.10;90.30
3705;DHT22;1868;48.918;9.438;2022-02-01T10:26:05;6.10;90.10
3705;DHT22;1868;48.918;9.438;2022-02-01T10:28:44;6.20;89.90
3705;DHT22;1868;48.918;9.438;2022-02-01T10:31:25;6.40;87.70
3705;DHT22;1868;48.918;9.438;2022-02-01T10:33:57;6.80;85.80
3705;DHT22;1868;48.918;9.438;2022-02-01T10:36:41;7.00;85.60
3705;DHT22;1868;48.918;9.438;2022-02-01T10:39:27;7.20;85.50
3705;DHT22;1868;48.918;9.438;2022-02-01T10:41:58;7.30;84.30
3705;DHT22;1868;48.918;9.438;2022-02-01T10:44:40;7.10;85.10
3705;DHT22;1868;48.918;9.438;2022-02-01T10:47:11;7.10;84.00
3705;DHT22;1868;48.918;9.438;2022-02-01T10:49:40;6.90;82.30
3705;DHT22;1868;48.918;9.438;2022-02-01T10:52:09;6.80;83.20
3705;DHT22;1868;48.918;9.438;2022-02-01T10:54:39;6.70;83.00
3705;DHT22;1868;48.918;9.438;2022-02-01T10:57:10;6.60;83.00
3705;DHT22;1868;48.918;9.438;2022-02-01T10:59:38;6.40;83.80
3705;DHT22;1868;48.918;9.438;2022-02-01T11:02:06;6.40;85.50
3705;DHT22;1868;48.918;9.438;2022-02-01T11:04:35;6.40;85.80
3705;DHT22;1868;48.918;9.438;2022-02-01T11:07:04;6.30;83.40
3705;DHT22;1868;48.918;9.438;2022-02-01T11:09:34;6.30;82.30
3705;DHT22;1868;48.918;9.438;2022-02-01T11:12:08;6.20;83.00
3705;DHT22;1868;48.918;9.438;2022-02-01T11:14:39;6.20;84.00
3705;DHT22;1868;48.918;9.438;2022-02-01T11:17:10;6.20;83.80
3705;DHT22;1868;48.918;9.438;2022-02-01T11:19:48;6.10;81.40
3705;DHT22;1868;48.918;9.438;2022-02-01T11:22:21;6.00;81.40
3705;DHT22;1868;48.918;9.438;2022-02-01T11:24:54;5.90;82.50
3705;DHT22;1868;48.918;9.438;2022-02-01T11:27:29;5.90;83.00
3705;DHT22;1868;48.918;9.438;2022-02-01T11:30:10;5.80;82.70
3705;DHT22;1868;48.918;9.438;2022-02-01T11:32:49;5.80;83.60
3705;DHT22;1868;48.918;9.438;2022-02-01T11:35:22;5.70;83.60
3705;DHT22;1868;48.918;9.438;2022-02-01T11:37:52;5.70;84.50
3705;DHT22;1868;48.918;9.438;2022-02-01T11:40:22;5.70;85.80
3705;DHT22;1868;48.918;9.438;2022-02-01T11:42:57;5.70;85.50
3705;DHT22;1868;48.918;9.438;2022-02-01T11:45:28;5.70;86.20
3705;DHT22;1868;48.918;9.438;2022-02-01T11:47:58;5.70;87.10
3705;DHT22;1868;48.918;9.438;2022-02-01T11:50:26;5.60;87.70
3705;DHT22;1868;48.918;9.438;2022-02-01T11:52:56;5.60;89.00
3705;DHT22;1868;48.918;9.438;2022-02-01T11:55:29;5.70;89.90
3705;DHT22;1868;48.918;9.438;2022-02-01T11:58:04;5.60;90.50
3705;DHT22;1868;48.918;9.438;2022-02-01T12:00:37;5.50;91.40
3705;DHT22;1868;48.918;9.438;2022-02-01T12:03:05;5.40;92.00
3705;DHT22;1868;48.918;9.438;2022-02-01T12:05:39;5.40;91.90
3705;DHT22;1868;48.918;9.438;2022-02-01T12:08:09;5.30;90.50
3705;DHT22;1868;48.918;9.438;2022-02-01T12:10:40;5.30;90.60
3705;DHT22;1868;48.918;9.438;2022-02-01T12:13:12;5.30;90.50
3705;DHT22;1868;48.918;9.438;2022-02-01T12:15:42;5.30;90.50
3705;DHT22;1868;48.918;9.438;2022-02-01T12:18:25;5.40;90.60
3705;DHT22;1868;48.918;9.438;2022-02-01T12:21:21;5.40;90.60
3705;DHT22;1868;48.918;9.438;2022-02-01T12:24:09;5.40;91.10
3705;DHT22;1868;48.918;9.438;2022-02-01T12:26:38;5.30;91.40
3705;DHT22;1868;48.918;9.438;2022-02-01T12:29:10;5.30;91.70
3705;DHT22;1868;48.918;9.438;2022-02-01T12:31:40;5.20;92.00
3705;DHT22;1868;48.918;9.438;2022-02-01T12:34:09;5.10;92.60
3705;DHT22;1868;48.918;9.438;2022-02-01T12:36:40;5.10;92.90
3705;DHT22;1868;48.918;9.438;2022-02-01T12:39:11;5.00;93.20
3705;DHT22;1868;48.918;9.438;2022-02-01T12:41:43;4.90;92.80
3705;DHT22;1868;48.918;9.438;2022-02-01T12:44:21;4.90;93.60
3705;DHT22;1868;48.918;9.438;2022-02-01T12:47:07;4.90;93.50
3705;DHT22;1868;48.918;9.438;2022-02-01T12:49:44;4.90;93.40
3705;DHT22;1868;48.918;9.438;2022-02-01T12:52:20;4.90;93.10
3705;DHT22;1868;48.918;9.438;2022-02-01T12:54:57;4.90;92.90
3705;DHT22;1868;48.918;9.438;2022-02-01T12:57:26;4.80;92.60
3705;DHT22;1868;48.918;9.438;2022-02-01T12:59:57;4.80;92.80
3705;DHT22;1868;48.918;9.438;2022-02-01T13:02:28;4.80;92.70
3705;DHT22;1868;48.918;9.438;2022-02-01T13:04:57;4.70;92.70
3705;DHT22;1868;48.918;9.438;2022-02-01T13:07:29;4.70;92.80
3705;DHT22;1868;48.918;9.438;2022-02-01T13:10:12;4.70;92.90
3705;DHT22;1868;48.918;9.438;2022-02-01T13:12:57;4.60;93.00
3705;DHT22;1868;48.918;9.438;2022-02-01T13:15:45;4.60;92.90
3705;DHT22;1868;48.918;9.438;2022-02-01T13:18:20;4.70;92.90
3705;DHT22;1868;48.918;9.438;2022-02-01T13:20:56;4.70;93.30
3705;DHT22;1868;48.918;9.438;2022-02-01T13:23:34;4.60;93.30
3705;DHT22;1868;48.918;9.438;2022-02-01T13:26:09;4.50;93.30
3705;DHT22;1868;48.918;9.438;2022-02-01T13:28:37;4.60;93.00
3705;DHT22;1868;48.918;9.438;2022-02-01T13:31:09;4.60;93.10
3705;DHT22;1868;48.918;9.438;2022-02-01T13:33:45;4.50;93.60
3705;DHT22;1868;48.918;9.438;2022-02-01T13:36:13;4.50;94.30
3705;DHT22;1868;48.918;9.438;2022-02-01T13:38:50;4.50;94.30
3705;DHT22;1868;48.918;9.438;2022-02-01T13:41:18;4.50;94.80
3705;DHT22;1868;48.918;9.438;2022-02-01T13:43:46;4.40;94.70
3705;DHT22;1868;48.918;9.438;2022-02-01T13:46:18;4.40;95.20
3705;DHT22;1868;48.918;9.438;2022-02-01T13:53:19;4.50;95.60
3705;DHT22;1868;48.918;9.438;2022-02-01T13:55:58;4.50;95.70
3705;DHT22;1868;48.918;9.438;2022-02-01T13:58:30;4.50;95.60
3705;DHT22;1868;48.918;9.438;2022-02-01T14:00:58;4.60;95.50
3705;DHT22;1868;48.918;9.438;2022-02-01T14:03:29;4.60;95.10
3705;DHT22;1868;48.918;9.438;2022-02-01T14:06:05;4.60;94.60
3705;DHT22;1868;48.918;9.438;2022-02-01T14:08:47;4.60;94.50
3705;DHT22;1868;48.918;9.438;2022-02-01T14:11:24;4.60;94.60
3705;DHT22;1868;48.918;9.438;2022-02-01T14:14:12;4.60;94.50
3705;DHT22;1868;48.918;9.438;2022-02-01T14:16:53;4.70;94.80
3705;DHT22;1868;48.918;9.438;2022-02-01T14:19:36;4.70;95.10
3705;DHT22;1868;48.918;9.438;2022-02-01T14:22:21;4.60;95.60
3705;DHT22;1868;48.918;9.438;2022-02-01T14:25:07;4.50;96.20
3705;DHT22;1868;48.918;9.438;2022-02-01T14:28:04;4.50;96.90
3705;DHT22;1868;48.918;9.438;2022-02-01T14:30:41;4.40;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:33:26;4.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:36:12;4.30;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:38:40;4.20;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:41:39;4.10;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:44:32;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:47:07;4.00;97.40
3705;DHT22;1868;48.918;9.438;2022-02-01T14:49:35;4.00;97.40
